text,label
dtcm,ru_from_en
חט עחך,ru_from_he
ךחה,ru_from_he
׳ןאי טקשר,en_from_he
первый,ru
они,ru
ףנפטצ,ru_from_he
с,ru
ЕБ ЬКРД,he_from_ru
your,en
yj jlby,ru_from_en
first,en
НГС ПАФРГ,he_from_ru
מם׳ ׳שמא,en_from_he
דרך,he
JHHO,he_from_en
אם עקא,en_from_he
חךנט טא,ru_from_he
vtcnj z,ru_from_en
he,en
חךנט,ru_from_he
dct,ru_from_en
׳יןבי ׳ישא,en_from_he
יק ׳ק,en_from_he
РАГЛ ТЕГЫ,he_from_ru
они,ru
М ПАФРГ,he_from_ru
THL,he_from_en
njn ;bpym,ru_from_en
VUT GK,he_from_en
two,en
נ,ru_from_he
когда,ru
כ גבא,ru_from_he
ьу ашкые,en_from_ru
М АШ,he_from_ru
ФТФ,he_from_ru
this,en
f,ru_from_en
Л,he_from_ru
ירח,he
ша цудд,en_from_ru
rjnjhsq d,ru_from_en
ЬКРД,he_from_ru
пшму,en_from_ru
еруку,en_from_ru
day,en
себя,ru
N<H HKS,he_from_en
весь,ru
שד שכאקר,en_from_he
work,en
стоять,ru
JUAC SRL,he_from_en
цршср,en_from_ru
האבמח גאבצ,ru_from_he
ты,ru
иу,en_from_ru
ר,ru_from_he
ОРРЩ КГЬМ,he_from_ru
שמט,en_from_he
фищге,en_from_ru
ОРРЩ ФЛ,he_from_ru
j c,ru_from_en
איך,he
which,en
rjulf djn,ru_from_en
lheu,ru_from_en
עם ׳שמא,en_from_he
רחוךכ,ru_from_he
צםדא עםםג,en_from_he
нуфк шт,en_from_ru
נ,ru_from_he
רמח ולכפ,ru_from_he
gthdsq pltcm,ru_from_en
people,en
что,ru
;bpym yf,ru_from_en
גבא,ru_from_he
рфму ешьу,en_from_ru
אני,he
FSH NAPJV,he_from_en
חטכ ףא,ru_from_he
which,en
щту рщц,en_from_ru
as,en
חטנ רמח,ru_from_he
когда,ru
црфе,en_from_ru
גאבצ,ru_from_he
םהקר אןצק,en_from_he
еруку ещ,en_from_ru
and,en
фищге,en_from_ru
ב,ru_from_he
црфе,en_from_ru
вфн,en_from_ru
אני,he
נוא,en_from_he
lj njn,ru_from_en
ЕСЛ РАГЛ,he_from_ru
hfp,ru_from_en
ZNI VUT,he_from_en
jyf ;t,ru_from_en
THL YUC,he_from_en
בםצק מםא,en_from_he
ЛЕ,he_from_ru
יק ׳יקמ,en_from_he
ьу щгк,en_from_ru
ецщ ыщьу,en_from_ru
את,he
למה,he
КУ,he_from_ru
фтв сфт,en_from_ru
מחמ גד,ru_from_he
חטנ נךמנ,ru_from_he
ТР,he_from_ru
дшлу,en_from_ru
dhtvz,ru_from_en
ולכפ החסצ,ru_from_he
под,ru
אישא,en_from_he
щк гз,en_from_ru
כאן,he
для,ru
then,en
NTUS YUC,he_from_en
איקדק,en_from_he
ЕЩ,he_from_ru
איפה,he
חט אבלנ,ru_from_he
"rfr xnj,s",ru_from_en
щмук,en_from_ru
T<V CT,he_from_en
שמש,he
a,en
את,he
נךמנ,ru_from_he
םר איקרק,en_from_he
CH< AO,he_from_en
יום,he
הד,ru_from_he
FK KT,he_from_en
K AK,he_from_en
ОРРЩ,he_from_ru
דקק גם,en_from_he
rjulf,ru_from_en
מי,he
дшлу гыу,en_from_ru
כי,he
djn,ru_from_en
ךח,ru_from_he
цшдд фищге,en_from_ru
have,en
T<,he_from_en
к,ru
צריך,he
T<V TU,he_from_en
yf r,ru_from_en
<NHS VHV,he_from_en
נוא נוא,en_from_he
там,ru
njn,ru_from_en
ПГЛЩ,he_from_ru
שךדם נקבשודק,en_from_he
במכמצ,ru_from_he
СЕ ЯТШ,he_from_ru
тоже,ru
ПГЛЩ,he_from_ru
ודק,en_from_he
you,en
ספר,he
מחלצרח,ru_from_he
kb,ru_from_en
מי,he
take,en
כרםצ,en_from_he
cfv nfrjq,ru_from_en
THPV,he_from_en
נהאמצ,ru_from_he
או,he
אןצק,en_from_he
CT,he_from_en
גם,he
them,en
VUT,he_from_en
יקר דקק,en_from_he
when,en
ЫКД,he_from_ru
נךמנ,ru_from_he
him,en
ds,ru_from_en
NH FK,he_from_en
но,ru
ерфт умут,en_from_ru
people,en
АЕШ РЛЫ,he_from_ru
еру,en_from_ru
",מח הד",ru_from_he
ЯТШ РГБК,he_from_ru
GFAHU HUO,he_from_en
ארץ,he
יכפ,ru_from_he
СРБ,he_from_ru
אשלק םמ,en_from_he
первый,ru
one,en
HFUK KT,he_from_en
סמח,ru_from_he
אא,ru_from_he
אישא ׳םוךג,en_from_he
вфн еруыу,en_from_ru
ащк,en_from_ru
which,en
THL TU,he_from_en
ЕБМ,he_from_ru
ЯМ,he_from_ru
"xnj,s e;",ru_from_en
רחוךכ,ru_from_he
же,ru
время,ru
we,en
למה,he
же,ru
מחףא,ru_from_he
צשלק,en_from_he
jy,ru_from_en
DO FH,he_from_en
אם,en_from_he
мы,ru
HUO RE,he_from_en
ВЩ,he_from_ru
РГЫП ЯМ,he_from_ru
фаеук,en_from_ru
שךדם יןצ,en_from_he
יודע,he
כםר,en_from_he
ב,he
use,en
would,en
עח מחףא,ru_from_he
גם וד,en_from_he
дшлу ьу,en_from_ru
from,en
иге,en_from_ru
time,en
ЕИР,he_from_ru
hfp,ru_from_en
цщкл,en_from_ru
ךיקו קף,ru_from_he
из,ru
למה,he
КГЬМ КУ,he_from_ru
надо,ru
בא,he
",מחמ עחך",ru_from_he
טנ האבמח,ru_from_he
М БТРЫ,he_from_ru
к,ru
give,en
THA TO,he_from_en
בית,he
׳ןאי,en_from_he
אתה,he
JHHO,he_from_en
фе,en_from_ru
יכפ בכה,ru_from_he
ерут,en_from_ru
ьфлу,en_from_ru
ךםםל שמט,en_from_he
פכ,ru_from_he
see,en
ЛТМ ЕРЗМ,he_from_ru
HA,he_from_en
she,en
ру,en_from_ru
ירח,he
jyb,ru_from_en
здесь,ru
ТР,he_from_ru
",מח",ru_from_he
жизнь,ru
lj gj,ru_from_en
PGO,he_from_en
יןד דקק,en_from_he
for,en
CT GK,he_from_en
GUAV,he_from_en
цшер,en_from_ru
these,en
вфн нуфк,en_from_ru
לא,he
HUSG,he_from_en
׳ישא עם,en_from_he
из,ru
ףנפטצ הד,ru_from_he
want,en
גאבצ הד,ru_from_he
e c,ru_from_en
до,ru
ntgthm,ru_from_en
pltcm,ru_from_en
את,he
כםר םוא,en_from_he
איקדק ׳יןבי,en_from_he
סאלחגאר נפ,ru_from_he
нщг,en_from_ru
את,he
ltkj,ru_from_en
מי,he
фе пшму,en_from_ru
any,en
or,en
גבא,ru_from_he
אני,he
אא תדמצ,ru_from_he
стать,ru
ים׳,en_from_he
JUAC FK,he_from_en
ארץ,he
רחוךכ ולכפ,ru_from_he
этот,ru
потом,ru
РКО,he_from_ru
"dhtvz hf,jnf",ru_from_en
ЫКД,he_from_ru
шт ыуу,en_from_ru
חיים,he
that,en
just,en
on,en
איפה,he
ецщ рук,en_from_ru
ТФЗОМ,he_from_ru
gthdsq xnj,ru_from_en
נהאמצ,ru_from_he
ЕИР СРБ,he_from_ru
на,ru
TO,he_from_en
תדמצ החסצ,ru_from_he
ЕСЛ,he_from_ru
TUNR JHHO,he_from_en
VHV,he_from_en
come,en
dtcm,ru_from_en
уж,ru
сейчас,ru
first,en
ZV SRL,he_from_en
по,ru
какой,ru
гы иусфгыу,en_from_ru
אןצק,en_from_he
םמ,en_from_he
way,en
את,he
цщкл акщь,en_from_ru
me,en
טא טכ,ru_from_he
ФТФ,he_from_ru
rfr rnj,ru_from_en
ןכ,en_from_he
גיאהז,ru_from_he
ПЛ,he_from_ru
שמש,he
гз тщ,en_from_ru
תדמצ עאיגד/,ru_from_he
would,en
НГС,he_from_ru
ашкые,en_from_ru
дело,ru
ТРЩ,he_from_ru
ךחה,ru_from_he
ukfp cnfnm,ru_from_en
או,he
she,en
вы,ru
מי,he
ntgthm nfv,ru_from_en
most,en
ОГФС Л,he_from_ru
NH FSH,he_from_en
ujkjdf hfp,ru_from_en
בא/סכב מכה,ru_from_he
ТБР,he_from_ru
быть,ru
yf,ru_from_en
with,en
him,en
םאיקר,en_from_he
"xnj,s jyf",ru_from_en
ша,en_from_ru
VHV,he_from_en
people,en
החסצ וךא,ru_from_he
c,ru_from_en
e r,ru_from_en
ЕБ,he_from_ru
cfv,ru_from_en
RUMV,he_from_en
ש עם,en_from_he
yj rjnjhsq,ru_from_en
а,ru
цщгдв ыуу,en_from_ru
ТБР,he_from_ru
идти,ru
nj;t,ru_from_en
איקט,en_from_he
יודע,he
rnj,ru_from_en
אןצק דם,en_from_he
לא,he
FH HRJ,he_from_en
want,en
בא,he
из,ru
все,ru
ה,he
cfv jyf,ru_from_en
also,en
חודא ןמאם,en_from_he
טא,ru_from_he
עיר,he
טכךח,ru_from_he
ща,en_from_ru
over,en
yf c,ru_from_en
потом,ru
gthdsq,ru_from_en
טוב,he
פעם,he
ПАФРГ ОГФС,he_from_ru
no,en
two,en
but,en
'nj jy,ru_from_en
your,en
jlby,ru_from_en
any,en
pf j,ru_from_en
HFUK CH<,he_from_en
ר,ru_from_he
ПРК,he_from_ru
my,en
фе ин,en_from_ru
דיק עםםג,en_from_he
me,en
זמן,he
тще,en_from_ru
what,en
אומר,he
я,ru
טח,ru_from_he
ерушк ршь,en_from_ru
ןאד שד,en_from_he
МГЕ РКО,he_from_ru
этот,ru
по,ru
THA,he_from_en
גבא,ru_from_he
ЬКРД,he_from_ru
מה,he
our,en
ךח טכ,ru_from_he
אהבה,he
ckjdj,ru_from_en
only,en
ПРК,he_from_ru
вот,ru
first,en
как,ru
your,en
׳שט,en_from_he
תדמצ,ru_from_he
z,ru_from_en
עושה,he
e;,ru_from_en
ns,ru_from_en
ничто,ru
нщгк,en_from_ru
RE KT,he_from_en
T<,he_from_en
b,ru_from_en
b e,ru_from_en
vjxm,ru_from_en
фтн цщгдв,en_from_ru
ארץ,he
׳םרל,en_from_he
נשבל,en_from_he
איןד,en_from_he
NAPJV,he_from_en
דרך,he
V CH<,he_from_en
but,en
עכשיו,he
VUT CH<,he_from_en
РКО ЕРД,he_from_ru
YUC,he_from_en
HUO NHO,he_from_en
ифсл еруыу,en_from_ru
АЫР ТР,he_from_ru
цршср,en_from_ru
באתז,ru_from_he
c,ru_from_en
NV TBH,he_from_en
njkmrj rfr,ru_from_en
החסצ רחוךכ,ru_from_he
׳יקמ,en_from_he
тще,en_from_ru
אהבה,he
слово,ru
мочь,ru
ЕГТК ЕБМ,he_from_ru
ецщ цщкл,en_from_ru
ФТФ,he_from_ru
ЕБМ,he_from_ru
С,he_from_ru
пщ,en_from_ru
ЕЩ РГЫП,he_from_ru
׳םרל חודא,en_from_he
our,en
ukfp bvtnm,ru_from_en
а,ru
׳שט עם,en_from_he
׳שמא שנםוא,en_from_he
этот,ru
под,ru
GUAV,he_from_en
ТРЩ,he_from_ru
can,en
ךםםל,en_from_he
ПРК,he_from_ru
THL <NHS,he_from_en
ршы,en_from_ru
gj,ru_from_en
ин,en_from_ru
me,en
nj;t,ru_from_en
ащк,en_from_ru
они,ru
цщгдв,en_from_ru
ЕБ ПГФМ,he_from_ru
us,en
ТРЩ ФЛ,he_from_ru
year,en
CH< T<V,he_from_en
מחףא במחזמצ,ru_from_he
ПЩ АЕШ,he_from_ru
׳ישא איןמל,en_from_he
מי,he
ПЩ,he_from_ru
out,en
מק׳,en_from_he
dct yflj,ru_from_en
gjnjv,ru_from_en
גיאהז גיאהז,ru_from_he
עולם,he
cfv,ru_from_en
עם,he
בשמ נק,en_from_he
ב לנ׳ח,ru_from_he
HFUK,he_from_en
ЕСЛ ВЩ,he_from_ru
נק,en_from_he
נק,en_from_he
в,ru
TUNR KT,he_from_en
GUAV T<,he_from_en
иметь,ru
עח חט,ru_from_he
друг,ru
ыфн ецщ,en_from_ru
первый,ru
N<H,he_from_en
דרך,he
РКО,he_from_ru
now,en
NAPJV N<H,he_from_en
they,en
TUNR,he_from_en
РФ ПЩ,he_from_ru
׳םוךג דשט,en_from_he
год,ru
гыу зущзду,en_from_ru
make,en
ЕМСМ РКО,he_from_ru
ТБР ЕГТК,he_from_ru
ארץ,he
עאיגד/ טא,ru_from_he
ты,ru
акщь,en_from_ru
АР МРМ,he_from_ru
כדי,he
МРМ КГЕМ,he_from_ru
ארץ,he
ЗПЩ,he_from_ru
ЬКРД,he_from_ru
at,en
ни,ru
TVCV TBH,he_from_en
ZV K,he_from_en
now,en
טכךח גבא,ru_from_he
after,en
щмук,en_from_ru
give,en
ЛЕ КГЕМ,he_from_ru
even,en
יודע,he
first,en
а,ru
ЕКЮ,he_from_ru
ща ыщ,en_from_ru
טכ,ru_from_he
look,en
rjnjhsq,ru_from_en
תמיד,he
חודא עם,en_from_he
даже,ru
DO,he_from_en
ТМ,he_from_ru
ולכפ,ru_from_he
למם׳,en_from_he
HA,he_from_en
פעם,he
עכשיו,he
xtkjdtr,ru_from_en
נט ׳קךך,en_from_he
AK,he_from_en
תדמצ וחך,ru_from_he
МРМ,he_from_ru
"ct,z vjxm",ru_from_en
дело,ru
NV,he_from_en
ФЛ РФ,he_from_ru
מי,he
НГС С,he_from_ru
цршср тщ,en_from_ru
גאבצ,ru_from_he
МРМ МРМ,he_from_ru
איק,en_from_he
שם,he
או,he
это,ru
цщкл,en_from_ru
ЕИР ТРЩ,he_from_ru
ша,en_from_ru
או,he
בכה,ru_from_he
в,ru
her,en
ьщые,en_from_ru
ZNI NAPJV,he_from_en
ישהק שךך,en_from_he
на,ru
צםדא,en_from_he
איך,he
גבא,ru_from_he
ОГФС,he_from_ru
אני,he
that,en
בא,he
сказать,ru
עםםג,en_from_he
ЕСЛ,he_from_ru
нщг сщьу,en_from_ru
שד,en_from_he
שךך צק,en_from_he
у,ru
take,en
ujkjdf vjxm,ru_from_en
KNV TCK,he_from_en
PGO,he_from_en
חךנט,ru_from_he
they,en
ברכפכמצ רחמחיד/,ru_from_he
just,en
рщц,en_from_ru
אבל,he
new,en
ZV ANA,he_from_en
it,en
work,en
<NHS NH,he_from_en
CT,he_from_en
ljv,ru_from_en
ничто,ru
ыщ ьу,en_from_ru
ру,en_from_ru
КГЬМ РГБК,he_from_ru
все,ru
עם מק׳,en_from_he
טקשר מםא,en_from_he
<NHS,he_from_en
ds j,ru_from_en
ьу,en_from_ru
do,en
K,he_from_en
ודק םכ,en_from_he
тот,ru
then,en
фтв,en_from_ru
e,ru_from_en
ZV,he_from_en
надо,ru
ерун црут,en_from_ru
"רחוךכ ,מחמ",ru_from_he
חיים,he
עחמחה,ru_from_he
MRHL,he_from_en
лтщц,en_from_ru
טוב,he
цщгдв,en_from_ru
למה,he
םאיקר ׳יקמ,en_from_he
חיים,he
זמן,he
JUAC NV,he_from_en
фт,en_from_ru
חךנט במחזמצ,ru_from_he
איקצ ודק,en_from_he
ТЕГЫ АШ,he_from_ru
b,ru_from_en
רק,he
cdjq,ru_from_en
ךחה,ru_from_he
tt,ru_from_en
חט סאלחגאר,ru_from_he
ЕЩ,he_from_ru
ודק איקט,en_from_he
ופ איק,en_from_he
there,en
ךחה במחזמצ,ru_from_he
I,en
םהקר אשלק,en_from_he
to,en
кто,ru
ברכפכמצ,ru_from_he
'njn,ru_from_en
GUKO,he_from_en
וחלחגכ עח,ru_from_he
מכרח/,ru_from_he
ЕГТК,he_from_ru
ЕРЗМ ПГЛЩ,he_from_ru
במחזמצ,ru_from_he
סאלחגאר,ru_from_he
one,en
HUO,he_from_en
לא,he
CT SRL,he_from_en
KJO GFAHU,he_from_en
most,en
HUO HUSG,he_from_en
на,ru
'nj dhtvz,ru_from_en
עחמחה פכ,ru_from_he
רואה,he
עיר,he
into,en
אבל,he
ltkj,ru_from_en
איקרק שמג,en_from_he
will,en
אןצק,en_from_he
של,he
איך,he
e;,ru_from_en
шеы ьщые,en_from_ru
שמש,he
שמ,en_from_he
на,ru
дщщл,en_from_ru
with,en
צק ׳ןךך,en_from_he
עאיגד/,ru_from_he
בםצק ןא,en_from_he
ничто,ru
ספר,he
фищге,en_from_ru
ג ךח,ru_from_he
דקק,en_from_he
אבל,he
но,ru
NH,he_from_en
тот,ru
our,en
אם ןכ,en_from_he
of,en
ершы щту,en_from_ru
צט,en_from_he
you,en
xtkjdtr ckjdj,ru_from_en
כ,ru_from_he
ыру нщг,en_from_ru
גם אישמ,en_from_he
מכה חטכ,ru_from_he
אם,en_from_he
איך,he
GFAHU FI,he_from_en
ни,ru
FI VUT,he_from_en
",מחמ",ru_from_he
идти,ru
до,ru
כי,he
ארץ,he
цщкл,en_from_ru
יכול,he
HRJ CH<,he_from_en
ФЛ ТР,he_from_ru
see,en
какой,ru
HUO TR>,he_from_en
האבמח יכתחמכ,ru_from_he
ЕМСМ ТФЗОМ,he_from_ru
crfpfnm dtcm,ru_from_en
КГЕМ,he_from_ru
lj,ru_from_en
V,he_from_en
not,en
щмук,en_from_ru
весь,ru
דיק ׳םרל,en_from_he
שמש,he
"nfv hf,jnf",ru_from_en
такой,ru
ПГФМ КГЬМ,he_from_ru
ךכףא,ru_from_he
נוא אם,en_from_he
give,en
like,en
ФЩ,he_from_ru
как,ru
T< FTI,he_from_en
מק׳ דיק,en_from_he
גשט,en_from_he
z ntgthm,ru_from_en
чтобы,ru
глаз,ru
yflj nj;t,ru_from_en
шеы,en_from_ru
тоже,ru
טנסמח רמח,ru_from_he
שכאקר ׳ק,en_from_he
rjnjhsq,ru_from_en
свой,ru
ВЩ ТБР,he_from_ru
ילד,he
יותר,he
גחמ,ru_from_he
дело,ru
HUO FSH,he_from_en
МГЕ,he_from_ru
ןאד,en_from_he
now,en
לא,he
יותר,he
ьу,en_from_ru
"ct,z dtcm",ru_from_en
жизнь,ru
ילד,he
up,en
אישא יןצ,en_from_he
фы фищге,en_from_ru
like,en
בית,he
עם פקםפךק,en_from_he
ukfp,ru_from_en
חטנ גחמ,ru_from_he
our,en
come,en
C ZV,he_from_en
"xnj,s",ru_from_en
יקר עםםג,en_from_he
они,ru
ZV,he_from_en
надо,ru
"yflj ,snm",ru_from_en
׳ים מם,en_from_he
so,en
ב,ru_from_he
црут,en_from_ru
AO,he_from_en
as,en
them,en
if,en
her,en
ןאד,en_from_he
црут щту,en_from_ru
N<H HU<R,he_from_en
ן אם,en_from_he
get,en
С ТР,he_from_ru
VUT MRHL,he_from_en
АЛ,he_from_ru
жизнь,ru
כאן,he
jyf,ru_from_en
אשלק פקםפךק,en_from_he
;bpym hfp,ru_from_en
שמג,en_from_he
בשמ םר,en_from_he
חטכ טא,ru_from_he
ЛТМ ЛОЩ,he_from_ru
אם שא,en_from_he
kb,ru_from_en
XPR K,he_from_en
לא,he
еруку иусфгыу,en_from_ru
это,ru
сщьу,en_from_ru
חטנ,ru_from_he
רוצה,he
any,en
что,ru
לא,he
человек,ru
לא,he
ףא,ru_from_he
one,en
GFAHU NTUS,he_from_en
דבר,he
ЕГТК,he_from_ru
׳ןאי דיק,en_from_he
вот,ru
נוא,en_from_he
ישהק,en_from_he
тоже,ru
מתי,he
на,ru
GUAV,he_from_en
ешьу,en_from_ru
TVCV,he_from_en
РГБК ПЛ,he_from_ru
KNV,he_from_en
KNV C,he_from_en
מאוד,he
GUAV,he_from_en
первый,ru
уж,ru
who,en
מאוד,he
׳שמא ׳ןאי,en_from_he
למם׳,en_from_he
один,ru
HA,he_from_en
בכה ףא,ru_from_he
xtkjdtr,ru_from_en
cnfnm,ru_from_en
גד נ,ru_from_he
עושה,he
םמק,en_from_he
'njn djn,ru_from_en
туц ащк,en_from_ru
יש,he
и,ru
שמש,he
שמג,en_from_he
מם,en_from_he
"djn ct,z",ru_from_en
ltkj,ru_from_en
היה,he
מים,he
רוצה,he
и,ru
что,ru
איןד,en_from_he
свой,ru
сщгдв ру,en_from_ru
which,en
КГЬМ ЛЕ,he_from_ru
YUC,he_from_en
חושב,he
ПАФРГ,he_from_ru
לחם,he
עם,he
over,en
FTI TUNR,he_from_en
rnj,ru_from_en
מחלצרח מחמ,ru_from_he
צשלק קהקמ,en_from_he
МРМ,he_from_ru
gthdsq,ru_from_en
רחמחיד/,ru_from_he
new,en
׳קךך,en_from_he
חט ףנפטצ,ru_from_he
לנ׳ח,ru_from_he
yb njn,ru_from_en
щерук,en_from_ru
'nj xtkjdtr,ru_from_en
теперь,ru
שנםוא,en_from_he
תדמצ ףא,ru_from_he
как,ru
מק׳ כםר,en_from_he
когда,ru
שם,he
רכר,ru_from_he
עם,he
xtkjdtr ntgthm,ru_from_en
N<H KNV,he_from_en
",מחמ סאלחגאר",ru_from_he
njn,ru_from_en
היה,he
עם,en_from_he
ТБР АШ,he_from_ru
ЕГ,he_from_ru
dct yf,ru_from_en
xnj,ru_from_en
ешьу ьу,en_from_ru
фдд ше,en_from_ru
ТФЗОМ,he_from_ru
тот,ru
׳ק,en_from_he
быть,ru
tt cnjznm,ru_from_en
;bpym lf;t,ru_from_en
out,en
здесь,ru
ctqxfc e,ru_from_en
работа,ru
then,en
мочь,ru
RUMV,he_from_en
חךנט,ru_from_he
TBH,he_from_en
אתה,he
NAPJV,he_from_en
AK,he_from_en
ds,ru_from_en
בםצק ים׳,en_from_he
быть,ru
"חטכ ,מח",ru_from_he
ее,ru
FI,he_from_en
פעם,he
ב,ru_from_he
зущзду нуфк,en_from_ru
ברכפכמצ,ru_from_he
ашкые,en_from_ru
же,ru
HUO KJO,he_from_en
;t,ru_from_en
ин,en_from_ru
ופ צשלק,en_from_he
איפה,he
для,ru
еру,en_from_ru
ב בלחגח,ru_from_he
תמיד,he
רוצה,he
иу пшму,en_from_ru
'nj,ru_from_en
e; njn,ru_from_en
ЛОЩ,he_from_ru
TBH PGO,he_from_en
רמח מח,ru_from_he
טכךח חסאטצ,ru_from_he
вфн шеы,en_from_ru
чтобы,ru
ןא ים׳,en_from_he
ךחה פךאבצ,ru_from_he
RUMV NTUS,he_from_en
ЕМСМ,he_from_ru
׳ק,en_from_he
;bpym,ru_from_en
do,en
ничто,ru
ילד,he
СРБ ПГЛЩ,he_from_ru
БТРЫ,he_from_ru
HUO,he_from_en
any,en
ешьу,en_from_ru
ТБР,he_from_ru
בלחגח מכה,ru_from_he
о,ru
עןהק צםדא,en_from_he
GUKO,he_from_en
נשבל,en_from_he
לא,he
yf bvtnm,ru_from_en
я,ru
פךאבצ,ru_from_he
עקא טקשר,en_from_he
go,en
she,en
עאיגד/,ru_from_he
ЕРФ,he_from_ru
там,ru
עםםג,en_from_he
או,he
מתי,he
מאעאיצ,ru_from_he
with,en
ЫСК,he_from_ru
ckjdj z,ru_from_en
אתה,he
РЛЫ,he_from_ru
רק,he
ЯМ РГЩ,he_from_ru
слово,ru
look,en
год,ru
יותר,he
see,en
get,en
אישא,en_from_he
цщкл,en_from_ru
иметь,ru
GUAV,he_from_en
I,en
даже,ru
THA HFUK,he_from_en
ин,en_from_ru
ףנפטצ החסצ,ru_from_he
",מח ב",ru_from_he
ЛТМ,he_from_ru
JHHO,he_from_en
go,en
HFUK,he_from_en
באתז האבמח,ru_from_he
ljv kbwj,ru_from_en
מאעאיצ,ru_from_he
way,en
איקדק בשמ,en_from_he
ZV <NHS,he_from_en
only,en
של,he
׳יקמ,en_from_he
גיאהז,ru_from_he
сказать,ru
she,en
קף,ru_from_he
want,en
ецщ ифсл,en_from_ru
שמש,he
ןכ,en_from_he
cfv,ru_from_en
a,en
ש,en_from_he
נהאמצ מחלצרח,ru_from_he
GUAV,he_from_en
то,ru
ЕРФ ТЕГЫ,he_from_ru
ФТФ,he_from_ru
there,en
же,ru
ПГЛЩ,he_from_ru
JHHO,he_from_en
nj yb,ru_from_en
יכפ,ru_from_he
мочь,ru
ВЩ,he_from_ru
דקק,en_from_he
איך,he
ךןלק בםוךג,en_from_he
נשבל,en_from_he
АЕШ,he_from_ru
צריך,he
דשט ׳ים,en_from_he
באתז מאעאיצ,ru_from_he
пшму,en_from_ru
jlby,ru_from_en
VUT,he_from_en
נוא שךדם,en_from_he
צק אם,en_from_he
איןד,en_from_he
זמן,he
;t ltkj,ru_from_en
dtcm xnj,ru_from_en
אבל,he
ךיקו פךאבצ,ru_from_he
ЯМ,he_from_ru
היה,he
crfpfnm hfp,ru_from_en
как,ru
עם,he
גאבצ תדמצ,ru_from_he
אבל,he
כן,he
ерушк,en_from_ru
ש טםו,en_from_he
пшму рщц,en_from_ru
nj;t xnj,ru_from_en
ли,ru
rnj jy,ru_from_en
ק ךלז,ru_from_he
lf;t gthdsq,ru_from_en
ее,ru
FH C,he_from_en
даже,ru
nj;t,ru_from_en
z,ru_from_en
םמךט,en_from_he
ТРЩ,he_from_ru
work,en
ЫКД ОРРЩ,he_from_ru
ג,ru_from_he
טםו ׳םרל,en_from_he
מי,he
цшдд,en_from_ru
וחלחגכ רכרח/,ru_from_he
ыуу цфн,en_from_ru
cdjq lf;t,ru_from_en
when,en
כ,ru_from_he
ג,ru_from_he
מח ךיקו,ru_from_he
ארץ,he
e; ds,ru_from_en
на,ru
ds,ru_from_en
когда,ru
ЫКД,he_from_ru
ерушк,en_from_ru
יכפ,ru_from_he
אני,he
жизнь,ru
lf;t,ru_from_en
נ,ru_from_he
אם בםצק,en_from_he
עם,en_from_he
NV KT,he_from_en
дом,ru
JHHO ZV,he_from_en
ЛЕ РГЫП,he_from_ru
דרך,he
f ;t,ru_from_en
фе,en_from_ru
year,en
kbwj,ru_from_en
ЗПЩ АЛ,he_from_ru
שד,en_from_he
ерушк еруку,en_from_ru
ЕСЛ РГБК,he_from_ru
RE NH,he_from_en
о,ru
׳םרל איקט,en_from_he
"ct,z gthdsq",ru_from_en
איןד גם,en_from_he
RUTV,he_from_en
vjxm,ru_from_en
על,he
צט שד,en_from_he
ьу вщ,en_from_ru
ВЩ ФЩ,he_from_ru
dtcm vs,ru_from_en
one,en
j pltcm,ru_from_en
здесь,ru
ב,ru_from_he
сказать,ru
ЯМ ПЩ,he_from_ru
фтн ьфлу,en_from_ru
даже,ru
עושה,he
T<V,he_from_en
משפחה,he
ерфе тщц,en_from_ru
GO ANA,he_from_en
ctqxfc,ru_from_en
ק רמח,ru_from_he
nfv,ru_from_en
это,ru
ЗПЩ ЕБМ,he_from_ru
to,en
ЛОЩ,he_from_ru
"yf ,snm",ru_from_en
THL,he_from_en
rjnjhsq tt,ru_from_en
or,en
ר,ru_from_he
איך,he
ודק איקט,en_from_he
ничто,ru
מים,he
e;,ru_from_en
םוא ןא,en_from_he
there,en
של,he
"ct,z",ru_from_en
GHR SCR,he_from_en
see,en
ещ,en_from_ru
кто,ru
тщ,en_from_ru
כי,he
or,en
за,ru
стать,ru
црфе ыру,en_from_ru
KT,he_from_en
קף,ru_from_he
גבא,ru_from_he
НГС,he_from_ru
ыщ,en_from_ru
תמיד,he
ЕГ ЯМ,he_from_ru
фдыщ,en_from_ru
THL,he_from_en
М,he_from_ru
РКО,he_from_ru
AO KNV,he_from_en
kb,ru_from_en
быть,ru
cnfnm,ru_from_en
сейчас,ru
с,ru
этот,ru
ТР,he_from_ru
РФ,he_from_ru
טםור,en_from_he
׳שט,en_from_he
'nj bvtnm,ru_from_en
רוצה,he
весь,ru
with,en
СРБ,he_from_ru
ерштл,en_from_ru
тщц цфн,en_from_ru
than,en
сщгдв фтн,en_from_ru
ыфн,en_from_ru
K T<V,he_from_en
щмук цфте,en_from_ru
בית,he
ANA,he_from_en
נקבשודק,en_from_he
החסצ,ru_from_he
человек,ru
use,en
дом,ru
фдыщ,en_from_ru
по,ru
ерут,en_from_ru
пщщв цщгдв,en_from_ru
dtcm,ru_from_en
נפ,ru_from_he
most,en
רק,he
SCR CT,he_from_en
ב,he
год,ru
איקצ מם,en_from_he
ты,ru
most,en
дом,ru
טכ,ru_from_he
אהבה,he
שמט,en_from_he
сам,ru
his,en
